delivery_person_id,first_name,last_name,phone,age,ratings,vehicle_type,vehicle_condition,status,current_latitude,current_longitude,total_deliveries,city
D01727,Harish,Prakash,+911195960276,39,4.05,scooter,2,Offline,12.833458,77.660316,3273,Bengaluru
D01728,Faras,Chada,+916605485625,35,4.54,motorcycle,1,Available,12.971076,77.504389,1278,Bengaluru
D01729,Daksh,Bhagat,+918617541827,44,3.43,motorcycle,0,Available,12.957197,77.585085,2295,Bengaluru
D01730,Jairaj,Divan,+918019755708,25,4.87,motorcycle,2,On Delivery,12.965107,77.744664,3492,Bengaluru
D01731,Maanas,Atwal,+914429426708,37,4.18,motorcycle,1,On Delivery,13.005703,77.546506,275,Bengaluru
D01732,Onveer,Choudhry,+918626849704,24,3.98,motorcycle,1,On Delivery,13.002966,77.545093,2735,Bengaluru
D01733,Michael,Sengupta,+916817006814,27,4.24,motorcycle,2,On Delivery,12.846056,77.672595,2761,Bengaluru
D01734,Warinder,Bajaj,+917661054171,30,4.17,motorcycle,1,On Delivery,12.962939,77.703422,339,Bengaluru
D01735,Noah,Kadakia,+918007784284,31,4.21,motorcycle,1,Available,12.909769,77.617186,2570,Bengaluru
D01736,Hitesh,Jani,+910667219228,44,3.96,motorcycle,2,Offline,13.117339,77.595589,1070,Bengaluru
D01737,Kai,Subramanian,+912725978336,34,4.27,electric_scooter,1,On Delivery,12.897027,77.615504,232,Bengaluru
D01738,Ekavir,Badami,+910599447698,37,3.97,motorcycle,0,On Delivery,12.868515,77.67069,686,Bengaluru
D01739,Raghav,Vyas,+911088025701,32,4.52,electric_scooter,0,On Delivery,13.000414,77.567904,3021,Bengaluru
D01740,Anthony,Kumer,+910355959151,32,4.33,motorcycle,1,On Delivery,12.954029,77.702538,1794,Bengaluru
D01741,Frederick,Bhasin,+915863602536,36,3.45,motorcycle,0,On Delivery,12.893034,77.638203,2544,Bengaluru
D01742,Lucky,Iyer,+915080694097,37,4.7,electric_scooter,1,On Delivery,12.917912,77.598724,3378,Bengaluru
D01743,Krishna,Bera,+913410006658,29,4.99,motorcycle,0,Offline,12.972584,77.712821,3103,Bengaluru
D01744,Viraj,Anand,+910460356089,42,4.75,electric_scooter,2,On Delivery,12.976058,77.582093,166,Bengaluru
D01745,Bahadurjit,Rama,+919044790583,21,3.97,motorcycle,0,Available,12.933637,77.589288,2692,Bengaluru
D01746,Krishna,Parsa,+917645130050,23,3.69,electric_scooter,2,Offline,12.864478,77.672992,1352,Bengaluru
D01747,Chatura,Bahl,+910842740628,25,4.69,motorcycle,0,On Delivery,12.918736,77.546088,1420,Bengaluru
D01748,Madhav,Raju,+912851550135,25,3.86,motorcycle,0,Available,12.979148,77.536526,1802,Bengaluru
D01749,Jack,Rai,+915139184180,31,4.66,scooter,1,Available,12.961306,77.645599,100,Bengaluru
D01750,Chandran,Mutti,+914045156993,26,4.14,electric_scooter,0,On Delivery,12.913953,77.59903,2877,Bengaluru
D01751,Xavier,Wali,+919473879309,24,3.22,scooter,0,Offline,12.961416,77.630672,2478,Bengaluru
D01752,Chaitanya,Grewal,+916360712413,35,3.8,motorcycle,1,On Delivery,12.973419,77.622849,570,Bengaluru
D01753,Hardik,Tella,+916694364365,41,4.52,scooter,0,On Delivery,12.950618,77.732439,3037,Bengaluru
D01754,Veer,Bains,+914568150895,23,4.35,electric_scooter,1,On Delivery,12.997919,77.559847,3244,Bengaluru
D01755,Anmol,Kota,+917633023042,45,3.6,electric_scooter,0,On Delivery,12.975263,77.697212,2842,Bengaluru
D01756,Michael,Nath,+911960250927,20,4.4,motorcycle,0,On Delivery,12.862406,77.696956,1014,Bengaluru
D01757,Yash,Ramaswamy,+914707260275,35,4.68,scooter,2,On Delivery,12.984702,77.521676,1757,Bengaluru
D01758,Farhan,Badami,+913738088233,21,3.97,scooter,0,Available,12.913133,77.591258,3275,Bengaluru
D01759,Oscar,Pandey,+917518621098,41,3.49,scooter,2,On Delivery,12.98848,77.592784,1705,Bengaluru
D01760,Peter,Mittal,+912816896006,44,4.2,electric_scooter,1,Offline,12.912751,77.611196,2075,Bengaluru
D01761,Jacob,Thaker,+910425284658,20,4.68,motorcycle,0,On Delivery,13.021323,77.677032,2454,Bengaluru
D01762,Lakshit,Bhatia,+919979703108,21,3.88,motorcycle,1,On Delivery,12.917071,77.575219,27,Bengaluru
D01763,Kabir,Ram,+918789048334,33,4.49,electric_scooter,1,On Delivery,12.977443,77.633709,2844,Bengaluru
D01764,Alexander,Mammen,+916021318066,43,3.94,scooter,1,Available,13.052439,77.602376,2631,Bengaluru
D01765,Isaiah,Doshi,+910878037825,42,4.06,bicycle,0,On Delivery,12.990966,77.618761,529,Bengaluru
D01766,Onkar,Ramaswamy,+918704155781,27,3.88,scooter,1,Available,13.109898,77.61128,328,Bengaluru
D01767,Ekapad,Chahal,+915624799443,26,4.62,electric_scooter,1,Offline,12.852642,77.695923,661,Bengaluru
D01768,Rayaan,Verma,+915976620840,34,4.59,motorcycle,2,Offline,13.024841,77.609288,1046,Bengaluru
D01769,Ishaan,Sahni,+916219978565,40,3.72,motorcycle,1,On Delivery,12.945759,77.617782,1241,Bengaluru
D01770,Jai,Dua,+916672929907,25,4.36,motorcycle,2,On Delivery,12.921322,77.586289,2532,Bengaluru
D01771,Tanay,Muni,+914138273868,36,5.0,motorcycle,0,On Delivery,12.907447,77.682048,3301,Bengaluru
D01772,Nitesh,Sen,+919862254686,25,5.0,scooter,1,Offline,12.929973,77.616756,257,Bengaluru
D01773,Dominic,Jhaveri,+918437149262,35,4.13,motorcycle,1,Available,12.953516,77.692317,1643,Bengaluru
D01774,Ekapad,Jain,+916646096149,45,4.83,motorcycle,0,Available,12.960491,77.623886,2456,Bengaluru
D01775,Ekapad,More,+914543001784,32,3.69,motorcycle,2,Offline,12.966988,77.744125,2988,Bengaluru
D01776,Ekansh,Sani,+912052258987,41,3.32,bicycle,0,Available,12.854388,77.683033,3179,Bengaluru
D01777,Elijah,Dugar,+916910708611,35,3.46,motorcycle,2,Offline,12.902914,77.606567,13,Bengaluru
D01778,Nathan,Bir,+910642276434,38,4.76,scooter,2,On Delivery,12.943973,77.694241,584,Bengaluru
D01779,Daniel,Gour,+913477411602,36,4.61,motorcycle,2,Offline,13.107448,77.612882,797,Bengaluru
D01780,Nathan,Dhingra,+918875598759,43,4.36,motorcycle,1,On Delivery,12.910039,77.635029,2767,Bengaluru
D01781,Alexander,Nagar,+912301643032,39,4.35,bicycle,1,On Delivery,13.018364,77.554246,1217,Bengaluru
D01782,Samuel,Sabharwal,+912945786740,29,3.6,bicycle,1,Offline,12.969082,77.701991,540,Bengaluru
D01783,Max,Savant,+917283419067,40,3.99,electric_scooter,2,Offline,12.931152,77.685981,99,Bengaluru
D01784,Laksh,Doshi,+914429829931,32,3.11,scooter,0,Available,12.982257,77.638492,2069,Bengaluru
D01785,Girindra,Chhabra,+910248910557,38,4.75,scooter,0,Available,12.927747,77.584037,3485,Bengaluru
D01786,Dominic,Goyal,+915651234344,21,4.06,scooter,1,On Delivery,12.871135,77.675744,2115,Bengaluru
D01787,Agastya,Loke,+913959435784,30,4.45,scooter,2,On Delivery,12.952104,77.519133,2840,Bengaluru
D01788,Jack,Kata,+912111264218,22,5.0,motorcycle,1,On Delivery,12.88471,77.581842,2277,Bengaluru
D01789,Jack,Bal,+917050709506,24,3.84,motorcycle,0,Available,12.864745,77.697289,1667,Bengaluru
D01790,Praneel,Buch,+913265720798,21,3.78,motorcycle,1,Available,12.925067,77.591752,2112,Bengaluru
D01791,William,Desai,+918775239996,26,3.86,motorcycle,0,On Delivery,12.99555,77.6294,1241,Bengaluru
D01792,Zayan,Singh,+919838579282,32,3.78,electric_scooter,2,On Delivery,12.994184,77.552005,422,Bengaluru
D01793,Rachit,Gour,+915274787155,43,3.88,motorcycle,0,Available,13.112631,77.590376,2662,Bengaluru
D01794,Rishi,Swamy,+911347561961,34,4.93,motorcycle,2,Available,13.038765,77.607963,471,Bengaluru
D01795,Warjas,Devan,+914995870051,40,4.49,motorcycle,1,Available,12.947271,77.635936,2679,Bengaluru
D01796,Finn,Hans,+913190537693,25,4.74,scooter,1,On Delivery,12.993383,77.652223,3401,Bengaluru
D01797,Isaiah,Bali,+916226897531,22,4.6,scooter,1,Available,12.991711,77.70934,1075,Bengaluru
D01798,Samarth,Aurora,+912075793144,28,4.09,scooter,1,On Delivery,12.983028,77.506562,3283,Bengaluru
D01799,Krishna,Sachar,+919624384092,44,3.97,motorcycle,2,Available,12.973549,77.752479,1463,Bengaluru
D01800,Indrajit,Jain,+916850705182,31,3.83,motorcycle,0,On Delivery,13.049949,77.586141,794,Bengaluru
D01801,Harsh,Bhatti,+915914456619,33,4.27,electric_scooter,2,On Delivery,12.917721,77.636283,1551,Bengaluru
D01802,Gaurang,Sarna,+910434010265,30,4.27,motorcycle,2,Available,12.953945,77.633297,1526,Bengaluru
D01803,Yash,Nair,+917329774105,20,4.46,motorcycle,1,On Delivery,13.114266,77.61014,3255,Bengaluru
D01804,Veer,Koshy,+913094621470,33,3.77,electric_scooter,1,Offline,12.98337,77.491076,1379,Bengaluru
D01805,Tanay,Ravel,+910534289078,22,4.38,scooter,1,Available,12.973091,77.713294,839,Bengaluru
D01806,Ansh,Rai,+916150710661,32,5.0,scooter,0,On Delivery,12.995782,77.652923,1892,Bengaluru
D01807,Naksh,Ramesh,+919779631994,33,4.61,motorcycle,2,Offline,12.971666,77.623144,1596,Bengaluru
D01808,Anirudh,Verma,+919612298308,41,4.58,scooter,2,On Delivery,12.986948,77.692947,2926,Bengaluru
D01809,Chatura,Seth,+914375968686,25,3.61,motorcycle,1,Offline,12.923693,77.549327,777,Bengaluru
D01810,Vedant,Basak,+910971547595,20,4.17,motorcycle,0,Offline,12.885873,77.633808,3294,Bengaluru
D01811,Jason,Venkataraman,+915678140828,25,4.17,bicycle,1,Available,12.911986,77.624416,2504,Bengaluru
D01812,Rudra,Baral,+911371650942,41,3.99,electric_scooter,0,On Delivery,12.971294,77.724733,1540,Bengaluru
D01813,Rishi,Varty,+913191518136,45,4.41,scooter,0,Available,12.983133,77.590432,1812,Bengaluru
D01814,Aryan,Gupta,+914494058151,39,4.18,scooter,2,Available,12.957526,77.616988,647,Bengaluru
D01815,Madhav,Sarraf,+911926890098,33,4.98,bicycle,0,On Delivery,12.927989,77.562265,3396,Bengaluru
D01816,Rushil,Modi,+914416661177,41,4.2,motorcycle,2,Available,12.844305,77.705054,18,Bengaluru
D01817,Luke,Shenoy,+918582404977,42,4.08,scooter,2,Available,13.116043,77.595052,1993,Bengaluru
D01818,Fiyaz,Sami,+913031518617,31,4.16,scooter,2,On Delivery,12.899195,77.563471,3176,Bengaluru
D01819,Manan,Bhagat,+914194958325,22,3.82,scooter,0,Available,12.93825,77.588231,568,Bengaluru
D01820,Ekavir,Sheth,+919227770859,29,3.78,electric_scooter,0,On Delivery,12.931896,77.565294,715,Bengaluru
D01821,Upkaar,Chana,+914482138011,30,4.18,scooter,1,On Delivery,12.96378,77.707141,2475,Bengaluru
D01822,Zashil,Chowdhury,+915139855323,35,3.81,motorcycle,2,On Delivery,12.936847,77.682288,2507,Bengaluru
D01823,Gautam,Deshmukh,+912324342139,31,4.93,scooter,1,On Delivery,12.915289,77.545314,1781,Bengaluru
D01824,Ronith,Sachdev,+910733500645,44,3.65,motorcycle,2,Available,13.007926,77.542631,1258,Bengaluru
D01825,Neel,Seshadri,+918286255872,38,5.0,motorcycle,2,On Delivery,12.848228,77.702293,105,Bengaluru
D01826,Advik,Gola,+915873608055,37,4.46,motorcycle,2,Available,12.968411,77.515107,598,Bengaluru
D01827,Utkarsh,Jaggi,+917501153270,44,4.64,motorcycle,1,On Delivery,12.959414,77.513269,3407,Bengaluru
D01828,Utkarsh,Chana,+915688637137,38,4.45,scooter,1,Available,12.857388,77.674753,137,Bengaluru
D01829,Jeremiah,Naik,+919812239657,42,3.58,scooter,0,On Delivery,12.915344,77.612211,2003,Bengaluru
D01830,Finn,Dasgupta,+915125622208,41,4.18,motorcycle,1,On Delivery,12.966857,77.517257,3414,Bengaluru
D01831,Chakradev,Comar,+916138071860,43,4.64,motorcycle,2,On Delivery,12.932764,77.687399,839,Bengaluru
D01832,Umang,Patil,+910683829216,24,4.67,bicycle,2,Offline,12.979553,77.613295,1557,Bengaluru
D01833,Brijesh,Viswanathan,+911036305695,40,3.42,bicycle,1,Offline,12.927445,77.611922,1304,Bengaluru
D01834,Rehaan,Vaidya,+919412352888,39,4.17,scooter,0,On Delivery,12.939482,77.716151,2256,Bengaluru
D01835,Fariq,Radhakrishnan,+911107149236,20,4.11,motorcycle,1,On Delivery,12.871788,77.68736,2089,Bengaluru
D01836,Ranveer,Bassi,+918444372132,33,4.28,electric_scooter,2,On Delivery,12.951448,77.715234,2040,Bengaluru
D01837,Frederick,Nayak,+911918043843,21,5.0,scooter,1,On Delivery,13.088997,77.598663,2009,Bengaluru
D01838,Falan,Gaba,+914218180187,28,3.95,motorcycle,2,Available,13.008542,77.551032,2846,Bengaluru
D01839,Elijah,Gola,+917460302312,22,3.67,motorcycle,0,On Delivery,12.943292,77.68378,3086,Bengaluru
D01840,Atharv,Saini,+912758881185,39,4.65,electric_scooter,0,On Delivery,12.927537,77.63263,109,Bengaluru
D01841,Mitesh,More,+916189109531,21,4.4,motorcycle,0,On Delivery,12.910354,77.669163,2708,Bengaluru
D01842,Udant,Mani,+916223801370,25,3.97,motorcycle,2,On Delivery,12.91811,77.565777,2303,Bengaluru
D01843,Gautam,Dalal,+914696136077,24,5.0,electric_scooter,0,Available,12.924901,77.631369,3053,Bengaluru
D01844,Dominic,Jain,+919806353335,20,4.7,motorcycle,1,On Delivery,12.834478,77.684844,1735,Bengaluru
D01845,Aarav,Kulkarni,+914617305151,26,3.84,motorcycle,0,Available,12.923818,77.566529,1631,Bengaluru
D01846,Abeer,Shanker,+919240741359,40,5.0,scooter,1,Available,13.023921,77.611598,978,Bengaluru
D01847,Yuvraj,Tara,+915743391958,20,4.42,scooter,0,On Delivery,12.968796,77.612814,1232,Bengaluru
D01848,Aarnav,Tak,+917501468314,32,5.0,motorcycle,0,Available,12.965474,77.757167,1057,Bengaluru
D01849,Jagat,Kalla,+914642018190,24,4.52,motorcycle,0,Available,12.976625,77.524416,1435,Bengaluru
D01850,Wazir,Setty,+919060917507,30,3.85,motorcycle,2,On Delivery,12.973802,77.751802,671,Bengaluru
D01851,Samarth,Sathe,+914616228439,41,3.6,motorcycle,1,On Delivery,12.95519,77.573259,3055,Bengaluru
D01852,Balveer,Ahuja,+917202048710,27,3.53,motorcycle,2,Available,12.960424,77.723246,1174,Bengaluru
D01853,Jason,Mall,+917197453145,38,4.19,motorcycle,0,Offline,12.920664,77.538614,218,Bengaluru
D01854,Hemang,Bawa,+910695473564,24,5.0,electric_scooter,2,Available,12.964206,77.645488,1051,Bengaluru
D01855,George,Divan,+919824508146,41,4.86,motorcycle,0,Available,12.913113,77.593813,821,Bengaluru
D01856,Ayaan,Palla,+917060225255,26,4.0,scooter,0,Available,13.080741,77.588124,3053,Bengaluru
D01857,Andrew,Dhillon,+919541754016,27,4.25,bicycle,1,On Delivery,12.909604,77.626359,1447,Bengaluru
D01858,Amol,Misra,+918173933969,40,4.31,electric_scooter,0,On Delivery,12.973275,77.507179,3136,Bengaluru
D01859,Noah,Chahal,+916120646467,32,3.41,motorcycle,2,On Delivery,12.947445,77.642102,1576,Bengaluru
D01860,Aryan,Chopra,+914501439992,31,3.09,motorcycle,0,Offline,12.901036,77.56511,2381,Bengaluru
D01861,Sathvik,Gokhale,+915143825520,27,4.48,motorcycle,2,Offline,12.908386,77.567992,2228,Bengaluru
D01862,Faris,Mane,+911819805283,45,4.56,scooter,0,Offline,12.967676,77.518315,1397,Bengaluru
D01863,Gaurang,Shah,+918303884016,40,4.22,motorcycle,1,On Delivery,12.897205,77.607423,2861,Bengaluru
D01864,Pranit,Banik,+911050719709,31,4.29,bicycle,1,Offline,12.91134,77.622167,3120,Bengaluru
D01865,Chakradhar,Mistry,+911438767384,27,4.73,motorcycle,2,Offline,12.833834,77.685267,1310,Bengaluru
D01866,Neel,Pillay,+916959792962,43,4.28,motorcycle,0,On Delivery,12.883439,77.592126,904,Bengaluru
D01867,Ranveer,Bir,+919190566514,22,4.05,scooter,1,Available,12.926332,77.601111,1846,Bengaluru
D01868,Tanay,Bhattacharyya,+912987681605,45,4.21,scooter,0,On Delivery,12.943335,77.589037,1938,Bengaluru
D01869,Madhav,Sinha,+913743738013,22,4.55,motorcycle,1,Available,12.921606,77.615221,317,Bengaluru
D01870,Ekalinga,Dara,+911682611147,32,3.81,bicycle,0,Available,12.910378,77.617059,849,Bengaluru
D01871,Laksh,Narayan,+915414556473,22,4.29,scooter,1,On Delivery,12.924151,77.674659,1348,Bengaluru
D01872,Samuel,Vohra,+917008894383,21,3.85,motorcycle,2,On Delivery,12.973845,77.597097,1951,Bengaluru
D01873,Henry,Kadakia,+910880418902,29,3.31,motorcycle,1,On Delivery,12.870832,77.702203,766,Bengaluru
D01874,Ayush,Chopra,+911734608736,26,4.81,motorcycle,2,Available,12.961974,77.625519,393,Bengaluru
D01875,Caleb,Sule,+913804503083,28,4.39,scooter,2,Available,12.844815,77.684657,1182,Bengaluru
D01876,Maanas,Sane,+917386813372,42,4.41,motorcycle,1,On Delivery,12.922097,77.550025,3208,Bengaluru
D01877,Nathan,Lad,+919258830213,32,4.01,motorcycle,1,Available,12.945031,77.621708,986,Bengaluru
D01878,Peter,Dayal,+917876028749,20,4.48,motorcycle,1,Offline,12.959246,77.680307,2818,Bengaluru
D01879,Yuvraj,Venkatesh,+919167812883,34,4.13,scooter,0,On Delivery,12.92693,77.658238,2222,Bengaluru
D01880,Yuvraj,Tailor,+910822781469,31,4.31,motorcycle,1,Available,13.006428,77.558693,3180,Bengaluru
D01881,Gautam,Kaul,+912072486115,33,4.26,scooter,2,On Delivery,13.104102,77.605465,3209,Bengaluru
D01882,Maanav,Hari,+916780194670,22,5.0,motorcycle,0,On Delivery,12.957672,77.524736,2309,Bengaluru
D01883,Aadi,Dani,+912083624874,36,5.0,motorcycle,0,Available,12.925413,77.622001,1847,Bengaluru
D01884,Advik,Shroff,+911732776063,39,4.15,electric_scooter,2,Available,12.966762,77.640946,281,Bengaluru
D01885,Daniel,Johal,+915741698436,32,4.3,bicycle,0,On Delivery,12.886107,77.621193,1958,Bengaluru
D01886,Sarthak,Sachdev,+911845357777,36,4.08,motorcycle,0,On Delivery,12.884772,77.590461,1142,Bengaluru
D01887,Arin,Nath,+918374489239,32,3.46,motorcycle,0,Available,12.990404,77.55256,1338,Bengaluru
D01888,Parth,Kala,+916702178295,45,4.03,bicycle,2,On Delivery,12.922497,77.637804,303,Bengaluru
D01889,Abdul,Jaggi,+916329403804,26,4.72,motorcycle,0,On Delivery,12.952961,77.583731,1800,Bengaluru
D01890,Lohit,Kumar,+910865510861,39,4.07,electric_scooter,1,Offline,12.991277,77.621657,22,Bengaluru
D01891,Bahadurjit,Morar,+911329402759,29,4.44,motorcycle,0,Available,12.939519,77.556652,1662,Bengaluru
D01892,Mason,Toor,+917486328107,41,5.0,scooter,0,On Delivery,13.001032,77.562296,1625,Bengaluru
D01893,Neel,Ahuja,+914109600661,33,4.06,electric_scooter,2,Offline,12.993258,77.634295,2713,Bengaluru
D01894,Dakshesh,Nath,+916602445697,42,4.52,scooter,2,Available,12.977947,77.539171,882,Bengaluru
D01895,Onkar,Randhawa,+917575546068,26,4.61,motorcycle,0,On Delivery,12.969466,77.713243,1536,Bengaluru
D01896,Akshay,Gill,+912499696608,42,3.28,scooter,2,On Delivery,12.906019,77.611096,482,Bengaluru
D01897,Gunbir,Narayanan,+914036348745,23,3.81,motorcycle,2,Available,12.86005,77.679409,2319,Bengaluru
D01898,Omkaar,Srinivas,+912293094431,41,4.06,motorcycle,0,Available,12.973763,77.701899,3491,Bengaluru
D01899,Warjas,Banik,+910725668723,21,3.67,motorcycle,0,Offline,12.889442,77.632156,1437,Bengaluru
D01900,Ekansh,Subramaniam,+917151041367,34,3.78,motorcycle,1,Offline,13.050341,77.616008,2493,Bengaluru
D01901,Faras,Sharma,+912496737196,35,3.69,motorcycle,1,On Delivery,13.015282,77.573957,494,Bengaluru
D01902,Oliver,Shere,+915402894438,43,3.55,motorcycle,1,On Delivery,12.912004,77.587992,1840,Bengaluru
D01903,Samuel,Bhalla,+917488689969,20,4.24,motorcycle,1,On Delivery,12.945457,77.593038,960,Bengaluru
D01904,Mason,Mutti,+914183590949,21,4.69,scooter,1,Available,13.003316,77.620476,1152,Bengaluru
D01905,Aditya,Joshi,+912786109547,40,3.94,motorcycle,1,Available,12.906122,77.581309,234,Bengaluru
D01906,Noah,Pandya,+919391460378,25,4.5,bicycle,0,Available,13.028504,77.580615,1705,Bengaluru
D01907,Bachittar,Dixit,+918587770750,23,5.0,motorcycle,2,On Delivery,12.879386,77.690972,892,Bengaluru
D01908,Logan,Balasubramanian,+916797463177,22,4.92,motorcycle,0,On Delivery,12.980717,77.639105,3004,Bengaluru
D01909,Omkaar,Prashad,+913386381303,24,3.77,scooter,1,Available,13.045193,77.611034,2815,Bengaluru
D01910,Fitan,Ramachandran,+919466549770,44,4.47,motorcycle,1,Available,12.976229,77.611826,3298,Bengaluru
D01911,Girik,Dada,+912176208012,36,3.96,scooter,1,Offline,12.971785,77.716032,679,Bengaluru
D01912,Mitesh,Murty,+919205365045,32,3.87,motorcycle,2,On Delivery,12.941266,77.619643,171,Bengaluru
D01913,Amol,Magar,+915240415758,42,4.43,motorcycle,0,On Delivery,12.995495,77.644844,2128,Bengaluru
D01914,Samuel,Chadha,+912779333356,39,3.97,motorcycle,0,Available,13.119542,77.580028,2268,Bengaluru
D01915,Yuvraj,Khanna,+916295064103,22,3.82,motorcycle,0,On Delivery,12.91596,77.668219,2004,Bengaluru
D01916,Quincy,Seth,+915234655461,24,4.5,electric_scooter,0,Available,12.965835,77.702938,3120,Bengaluru
D01917,Matthew,Kalita,+914401989289,23,3.9,electric_scooter,2,Available,12.952118,77.657853,1377,Bengaluru
D01918,Matthew,Gill,+914256286078,22,4.29,electric_scooter,0,On Delivery,12.910186,77.622712,2085,Bengaluru
D01919,Daksh,Prasad,+914074918505,42,4.1,electric_scooter,0,On Delivery,12.858653,77.675185,222,Bengaluru
D01920,Anirudh,Jaggi,+914651206906,23,4.37,motorcycle,2,Available,12.965131,77.522351,2434,Bengaluru
D01921,Chakradhar,Sawhney,+913158464394,28,3.78,electric_scooter,0,On Delivery,13.024541,77.594585,2827,Bengaluru
D01922,Zehaan,Bakshi,+919231950787,27,4.98,motorcycle,1,On Delivery,12.980367,77.536675,2393,Bengaluru
D01923,Wyatt,Tella,+913292620555,42,4.09,motorcycle,2,Offline,12.949165,77.614096,3364,Bengaluru
D01924,Faraj,Gupta,+917565783393,39,5.0,scooter,1,Available,12.946325,77.575861,130,Bengaluru
D01925,Onkar,Sule,+917878280957,25,3.62,scooter,2,Available,12.994082,77.584178,1835,Bengaluru
D01926,Mohammed,Narang,+911898659846,44,4.05,scooter,2,On Delivery,12.849343,77.693885,3420,Bengaluru
D01927,Ekbal,Chaudhari,+916703271887,31,3.55,motorcycle,1,Available,13.045947,77.590659,2384,Bengaluru
D01928,Dominic,Jha,+910752046907,29,4.56,motorcycle,0,On Delivery,12.975727,77.645281,3392,Bengaluru
D01929,Andrew,Sharaf,+912024440731,38,4.52,motorcycle,2,On Delivery,12.942484,77.665456,3077,Bengaluru
D01930,Rishi,Vig,+910367291694,24,4.19,electric_scooter,0,Offline,12.985017,77.677203,3191,Bengaluru
D01931,Dalbir,Agrawal,+917935275652,42,2.67,scooter,2,Available,12.939204,77.571612,2814,Bengaluru
D01932,Nachiket,Basu,+910161832152,38,4.36,bicycle,0,On Delivery,12.981345,77.485457,2026,Bengaluru
D01933,Caleb,Nath,+914308604283,23,4.76,motorcycle,0,Available,12.822679,77.686534,3496,Bengaluru
D01934,Vivaan,Batra,+914710606067,40,3.65,motorcycle,1,On Delivery,12.835179,77.686579,2543,Bengaluru
